reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2022-06-20,Radiator,Cooling system,5,7962.97,179.55,39814.85,Walk-in Customer,Bank Transfer,Completed,ORD823074,Automated migration
2022-06-20,Battery,Electrical system,0,4657.07,0.0,0.0,Retail Client,Cash,Completed,ORD823075,Automated migration
2022-06-20,Clutch Kit,Transmission system,1,6536.57,214.93,6536.57,Wholesale Client,Bank Transfer,Completed,ORD823076,Automated migration
2022-06-20,Radiator,Cooling system,7,6336.02,395.58,44352.14,Walk-in Customer,Check,Completed,ORD823077,Automated migration
2022-06-20,Spark Plug,Ignition system,7,320.72,29.39,2245.04,Retail Client,Bank Transfer,Completed,ORD823078,Automated migration
2022-06-20,Shock Absorber,Suspension system,4,2106.36,374.6,8425.44,Wholesale Client,Cash,Completed,ORD823079,Automated migration
2022-06-20,Oil Filter,Engine system,0,222.67,0.0,0.0,Walk-in Customer,GCash,Completed,ORD823080,Automated migration
2022-06-20,Battery,Electrical system,4,4218.06,201.83,16872.24,Walk-in Customer,GCash,Completed,ORD823081,Automated migration
2022-06-20,Oil Filter,Engine system,2,308.4,392.71,616.8,Retail Client,Bank Transfer,Completed,ORD823082,Automated migration
2022-06-20,Clutch Kit,Transmission system,6,7433.77,472.27,44602.62,Retail Client,GCash,Completed,ORD823083,Automated migration
2022-06-20,Spark Plug,Ignition system,8,334.6,137.16,2676.8,Retail Client,GCash,Completed,ORD823084,Automated migration
2022-06-20,Brake Pad,Brake system,1,3495.1,99.65,3495.1,Walk-in Customer,Check,Completed,ORD823085,Automated migration
2022-06-20,Air Filter,Engine system,5,380.53,0.75,1902.65,Retail Client,GCash,Completed,ORD823086,Automated migration
2022-06-21,Air Filter,Engine system,0,309.71,0.0,0.0,Wholesale Client,GCash,Completed,ORD823087,Automated migration
2022-06-21,Battery,Electrical system,7,5196.36,55.61,36374.52,Retail Client,Cash,Completed,ORD823088,Automated migration
2022-06-21,Alternator,Electrical system,4,7595.55,399.16,30382.2,Retail Client,Cash,Completed,ORD823089,Automated migration
2022-06-21,Oil Filter,Engine system,2,305.1,69.43,610.2,Wholesale Client,GCash,Completed,ORD823090,Automated migration
2022-06-21,Oil Filter,Engine system,8,336.27,288.58,2690.16,Wholesale Client,Cash,Completed,ORD823091,Automated migration
2022-06-21,Air Filter,Engine system,8,359.03,168.42,2872.24,Walk-in Customer,Cash,Completed,ORD823092,Automated migration
2022-06-21,Shock Absorber,Suspension system,4,3748.29,20.32,14993.16,Retail Client,Bank Transfer,Completed,ORD823093,Automated migration
2022-06-21,Spark Plug,Ignition system,6,203.43,48.39,1220.58,Retail Client,Check,Completed,ORD823094,Automated migration
2022-06-21,Alternator,Electrical system,8,11411.9,159.17,91295.2,Walk-in Customer,Bank Transfer,Completed,ORD823095,Automated migration
2022-06-21,Fuel Pump,Fuel system,8,3136.85,286.67,25094.8,Wholesale Client,GCash,Completed,ORD823096,Automated migration
2022-06-21,Spark Plug,Ignition system,4,512.21,332.37,2048.84,Retail Client,Bank Transfer,Completed,ORD823097,Automated migration
2022-06-21,Fuel Pump,Fuel system,3,3749.8,205.56,11249.4,Wholesale Client,Bank Transfer,Completed,ORD823098,Automated migration
2022-06-22,Oil Filter,Engine system,4,170.85,445.29,683.4,Wholesale Client,Check,Completed,ORD823099,Automated migration
2022-06-22,Shock Absorber,Suspension system,2,5222.51,47.75,10445.02,Walk-in Customer,GCash,Completed,ORD823100,Automated migration
2022-06-22,Air Filter,Engine system,2,341.27,269.54,682.54,Retail Client,GCash,Completed,ORD823101,Automated migration
2022-06-22,Spark Plug,Ignition system,8,351.03,461.22,2808.24,Wholesale Client,Cash,Completed,ORD823102,Automated migration
2022-06-22,Battery,Electrical system,2,4168.4,173.33,8336.8,Retail Client,Check,Completed,ORD823103,Automated migration
2022-06-22,Fuel Pump,Fuel system,2,4604.06,394.83,9208.12,Wholesale Client,GCash,Completed,ORD823104,Automated migration
2022-06-22,Radiator,Cooling system,2,8706.21,111.13,17412.42,Wholesale Client,Cash,Completed,ORD823105,Automated migration
2022-06-22,Radiator,Cooling system,1,3956.82,47.35,3956.82,Walk-in Customer,GCash,Completed,ORD823106,Automated migration
2022-06-22,Alternator,Electrical system,8,7580.98,209.34,60647.84,Retail Client,GCash,Completed,ORD823107,Automated migration
2022-06-22,Fuel Pump,Fuel system,0,3790.89,0.0,0.0,Wholesale Client,Cash,Completed,ORD823108,Automated migration
2022-06-22,Air Filter,Engine system,7,320.32,109.53,2242.24,Wholesale Client,Check,Completed,ORD823109,Automated migration
2022-06-22,Air Filter,Engine system,0,217.05,0.0,0.0,Walk-in Customer,GCash,Completed,ORD823110,Automated migration
2022-06-22,Shock Absorber,Suspension system,1,2133.31,361.7,2133.31,Walk-in Customer,GCash,Completed,ORD823111,Automated migration
2022-06-22,Brake Pad,Brake system,6,1357.88,44.79,8147.28,Retail Client,Bank Transfer,Completed,ORD823112,Automated migration
2022-06-22,Air Filter,Engine system,7,347.09,217.61,2429.63,Wholesale Client,GCash,Completed,ORD823113,Automated migration
2022-06-22,Radiator,Cooling system,6,7352.44,485.32,44114.64,Wholesale Client,GCash,Completed,ORD823114,Automated migration
2022-06-22,Shock Absorber,Suspension system,6,6444.09,426.07,38664.54,Wholesale Client,Check,Completed,ORD823115,Automated migration
2022-06-22,Alternator,Electrical system,1,8664.48,3.42,8664.48,Wholesale Client,GCash,Completed,ORD823116,Automated migration
2022-06-22,Shock Absorber,Suspension system,2,3167.63,174.86,6335.26,Wholesale Client,Cash,Completed,ORD823117,Automated migration
2022-06-22,Battery,Electrical system,8,4845.38,470.1,38763.04,Retail Client,GCash,Completed,ORD823118,Automated migration
2022-06-22,Brake Pad,Brake system,6,2242.05,1.9,13452.3,Wholesale Client,Check,Completed,ORD823119,Automated migration
2022-06-23,Battery,Electrical system,2,8279.63,138.03,16559.26,Retail Client,Check,Completed,ORD823120,Automated migration
2022-06-23,Clutch Kit,Transmission system,7,9595.73,422.15,67170.11,Walk-in Customer,Bank Transfer,Completed,ORD823121,Automated migration
2022-06-23,Shock Absorber,Suspension system,1,4980.76,289.09,4980.76,Walk-in Customer,GCash,Completed,ORD823122,Automated migration
2022-06-23,Air Filter,Engine system,0,282.56,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD823123,Automated migration
2022-06-23,Radiator,Cooling system,2,3753.32,156.6,7506.64,Wholesale Client,GCash,Completed,ORD823124,Automated migration
2022-06-23,Air Filter,Engine system,4,345.21,439.35,1380.84,Wholesale Client,GCash,Completed,ORD823125,Automated migration
2022-06-23,Brake Pad,Brake system,1,1973.44,318.6,1973.44,Wholesale Client,Bank Transfer,Completed,ORD823126,Automated migration
2022-06-23,Fuel Pump,Fuel system,4,5086.74,86.03,20346.96,Wholesale Client,Bank Transfer,Completed,ORD823127,Automated migration
2022-06-23,Alternator,Electrical system,1,7505.38,355.13,7505.38,Wholesale Client,GCash,Completed,ORD823128,Automated migration
2022-06-23,Clutch Kit,Transmission system,2,9172.39,1.26,18344.78,Walk-in Customer,Check,Completed,ORD823129,Automated migration
2022-06-23,Radiator,Cooling system,3,5024.18,293.38,15072.54,Wholesale Client,GCash,Completed,ORD823130,Automated migration
2022-06-23,Clutch Kit,Transmission system,8,7495.05,400.69,59960.4,Walk-in Customer,Cash,Completed,ORD823131,Automated migration
2022-06-23,Battery,Electrical system,4,8330.86,9.14,33323.44,Retail Client,Cash,Completed,ORD823132,Automated migration
2022-06-23,Brake Pad,Brake system,1,1570.3,439.08,1570.3,Wholesale Client,GCash,Completed,ORD823133,Automated migration
2022-06-23,Alternator,Electrical system,2,8235.67,14.65,16471.34,Walk-in Customer,Check,Completed,ORD823134,Automated migration
2022-06-23,Radiator,Cooling system,8,5543.3,411.9,44346.4,Retail Client,Check,Completed,ORD823135,Automated migration
2022-06-23,Alternator,Electrical system,8,8925.25,493.73,71402.0,Retail Client,GCash,Completed,ORD823136,Automated migration
2022-06-24,Spark Plug,Ignition system,1,417.6,275.38,417.6,Walk-in Customer,Cash,Completed,ORD823137,Automated migration
2022-06-24,Alternator,Electrical system,4,7162.17,6.6,28648.68,Wholesale Client,Check,Completed,ORD823138,Automated migration
2022-06-24,Spark Plug,Ignition system,1,487.6,248.19,487.6,Retail Client,Check,Completed,ORD823139,Automated migration
2022-06-24,Air Filter,Engine system,1,376.93,378.84,376.93,Retail Client,Bank Transfer,Completed,ORD823140,Automated migration
2022-06-24,Clutch Kit,Transmission system,4,5886.7,324.01,23546.8,Walk-in Customer,Check,Completed,ORD823141,Automated migration
2022-06-24,Fuel Pump,Fuel system,0,5329.09,0.0,0.0,Retail Client,GCash,Completed,ORD823142,Automated migration
2022-06-24,Fuel Pump,Fuel system,3,4019.64,82.82,12058.92,Retail Client,Cash,Completed,ORD823143,Automated migration
2022-06-24,Brake Pad,Brake system,8,2415.51,433.61,19324.08,Wholesale Client,Cash,Completed,ORD823144,Automated migration
2022-06-24,Brake Pad,Brake system,7,2577.11,28.12,18039.77,Retail Client,Check,Completed,ORD823145,Automated migration
2022-06-24,Battery,Electrical system,1,6133.76,276.26,6133.76,Walk-in Customer,Cash,Completed,ORD823146,Automated migration
2022-06-24,Brake Pad,Brake system,2,3255.64,338.42,6511.28,Walk-in Customer,Check,Completed,ORD823147,Automated migration
2022-06-24,Shock Absorber,Suspension system,7,5487.02,267.74,38409.14,Wholesale Client,Bank Transfer,Completed,ORD823148,Automated migration
2022-06-24,Air Filter,Engine system,7,375.66,279.83,2629.62,Retail Client,Cash,Completed,ORD823149,Automated migration
2022-06-24,Radiator,Cooling system,8,3089.55,361.4,24716.4,Walk-in Customer,Bank Transfer,Completed,ORD823150,Automated migration
2022-06-24,Shock Absorber,Suspension system,8,2141.65,84.86,17133.2,Wholesale Client,Bank Transfer,Completed,ORD823151,Automated migration
2022-06-24,Brake Pad,Brake system,3,3215.58,482.0,9646.74,Retail Client,Cash,Completed,ORD823152,Automated migration
2022-06-24,Oil Filter,Engine system,0,297.34,0.0,0.0,Wholesale Client,Check,Completed,ORD823153,Automated migration
2022-06-24,Shock Absorber,Suspension system,4,3792.85,236.08,15171.4,Wholesale Client,Check,Completed,ORD823154,Automated migration
2022-06-24,Alternator,Electrical system,6,10098.72,59.2,60592.32,Walk-in Customer,Bank Transfer,Completed,ORD823155,Automated migration
2022-06-24,Alternator,Electrical system,5,7274.59,57.72,36372.95,Wholesale Client,Bank Transfer,Completed,ORD823156,Automated migration
2022-06-24,Battery,Electrical system,1,4022.06,463.87,4022.06,Retail Client,GCash,Completed,ORD823157,Automated migration
2022-06-24,Air Filter,Engine system,8,353.37,446.39,2826.96,Retail Client,Bank Transfer,Completed,ORD823158,Automated migration
2022-06-24,Alternator,Electrical system,8,11328.51,288.94,90628.08,Wholesale Client,Bank Transfer,Completed,ORD823159,Automated migration
2022-06-25,Air Filter,Engine system,0,260.29,0.0,0.0,Retail Client,Check,Completed,ORD823160,Automated migration
2022-06-25,Air Filter,Engine system,5,371.63,23.43,1858.15,Retail Client,Bank Transfer,Completed,ORD823161,Automated migration
2022-06-25,Battery,Electrical system,7,7598.48,381.83,53189.36,Walk-in Customer,Check,Completed,ORD823162,Automated migration
2022-06-25,Battery,Electrical system,3,5155.44,433.87,15466.32,Walk-in Customer,Bank Transfer,Completed,ORD823163,Automated migration
2022-06-25,Radiator,Cooling system,8,3544.29,1.57,28354.32,Retail Client,Cash,Completed,ORD823164,Automated migration
2022-06-25,Shock Absorber,Suspension system,6,3168.1,496.81,19008.6,Wholesale Client,Check,Completed,ORD823165,Automated migration
2022-06-25,Fuel Pump,Fuel system,7,3610.52,168.48,25273.64,Walk-in Customer,Cash,Completed,ORD823166,Automated migration
2022-06-25,Clutch Kit,Transmission system,1,13152.5,453.8,13152.5,Wholesale Client,Cash,Completed,ORD823167,Automated migration
2022-06-25,Spark Plug,Ignition system,5,494.28,248.88,2471.4,Retail Client,Bank Transfer,Completed,ORD823168,Automated migration
2022-06-25,Radiator,Cooling system,2,5258.28,469.44,10516.56,Retail Client,Check,Completed,ORD823169,Automated migration
2022-06-25,Spark Plug,Ignition system,6,158.49,147.82,950.94,Wholesale Client,Check,Completed,ORD823170,Automated migration
2022-06-25,Radiator,Cooling system,6,7638.98,234.28,45833.88,Retail Client,Bank Transfer,Completed,ORD823171,Automated migration
2022-06-25,Shock Absorber,Suspension system,1,2122.92,101.79,2122.92,Walk-in Customer,Check,Completed,ORD823172,Automated migration
2022-06-25,Fuel Pump,Fuel system,6,6124.79,377.35,36748.74,Wholesale Client,GCash,Completed,ORD823173,Automated migration
2022-06-25,Air Filter,Engine system,3,219.54,159.03,658.62,Retail Client,Cash,Completed,ORD823174,Automated migration
2022-06-26,Radiator,Cooling system,1,8043.22,251.63,8043.22,Wholesale Client,Check,Completed,ORD823175,Automated migration
2022-06-26,Battery,Electrical system,0,4809.99,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD823176,Automated migration
2022-06-26,Battery,Electrical system,8,6014.13,73.75,48113.04,Wholesale Client,GCash,Completed,ORD823177,Automated migration
2022-06-26,Air Filter,Engine system,7,283.32,125.34,1983.24,Retail Client,Check,Completed,ORD823178,Automated migration
2022-06-26,Spark Plug,Ignition system,2,365.21,33.8,730.42,Walk-in Customer,GCash,Completed,ORD823179,Automated migration
2022-06-26,Spark Plug,Ignition system,8,585.1,200.44,4680.8,Wholesale Client,GCash,Completed,ORD823180,Automated migration
2022-06-26,Oil Filter,Engine system,2,154.47,264.51,308.94,Walk-in Customer,Check,Completed,ORD823181,Automated migration
2022-06-26,Battery,Electrical system,0,7986.66,0.0,0.0,Walk-in Customer,Check,Completed,ORD823182,Automated migration
2022-06-26,Brake Pad,Brake system,0,2796.02,0.0,0.0,Wholesale Client,GCash,Completed,ORD823183,Automated migration
2022-06-26,Air Filter,Engine system,5,357.64,343.65,1788.2,Walk-in Customer,GCash,Completed,ORD823184,Automated migration
2022-06-26,Spark Plug,Ignition system,6,483.99,478.5,2903.94,Wholesale Client,Check,Completed,ORD823185,Automated migration
2022-06-26,Radiator,Cooling system,0,4885.62,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD823186,Automated migration
2022-06-26,Shock Absorber,Suspension system,0,5315.35,0.0,0.0,Walk-in Customer,Check,Completed,ORD823187,Automated migration
2022-06-26,Fuel Pump,Fuel system,5,3646.11,218.17,18230.55,Retail Client,Cash,Completed,ORD823188,Automated migration
2022-06-26,Clutch Kit,Transmission system,4,6324.46,90.46,25297.84,Retail Client,Check,Completed,ORD823189,Automated migration
2022-06-26,Shock Absorber,Suspension system,3,2811.18,353.08,8433.54,Retail Client,GCash,Completed,ORD823190,Automated migration
2022-06-26,Alternator,Electrical system,1,10807.88,417.96,10807.88,Wholesale Client,Check,Completed,ORD823191,Automated migration
2022-06-26,Oil Filter,Engine system,1,342.18,53.3,342.18,Retail Client,Cash,Completed,ORD823192,Automated migration
2022-06-26,Brake Pad,Brake system,8,2055.48,144.48,16443.84,Walk-in Customer,Check,Completed,ORD823193,Automated migration
2022-06-27,Fuel Pump,Fuel system,2,6729.99,417.77,13459.98,Walk-in Customer,Cash,Completed,ORD823194,Automated migration
2022-06-27,Oil Filter,Engine system,2,146.8,449.24,293.6,Walk-in Customer,Check,Completed,ORD823195,Automated migration
2022-06-27,Alternator,Electrical system,4,7921.92,198.76,31687.68,Wholesale Client,Cash,Completed,ORD823196,Automated migration
2022-06-27,Battery,Electrical system,8,4126.37,35.73,33010.96,Wholesale Client,Cash,Completed,ORD823197,Automated migration
2022-06-27,Alternator,Electrical system,6,11619.25,222.82,69715.5,Retail Client,Bank Transfer,Completed,ORD823198,Automated migration
2022-06-27,Air Filter,Engine system,4,316.66,104.34,1266.64,Wholesale Client,Check,Completed,ORD823199,Automated migration
2022-06-27,Radiator,Cooling system,4,5260.41,111.94,21041.64,Retail Client,Check,Completed,ORD823200,Automated migration
2022-06-27,Oil Filter,Engine system,4,295.63,216.62,1182.52,Retail Client,Cash,Completed,ORD823201,Automated migration
2022-06-27,Oil Filter,Engine system,0,285.36,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD823202,Automated migration
2022-06-27,Brake Pad,Brake system,5,2616.3,306.37,13081.5,Walk-in Customer,Bank Transfer,Completed,ORD823203,Automated migration
2022-06-27,Oil Filter,Engine system,3,284.54,112.43,853.62,Wholesale Client,GCash,Completed,ORD823204,Automated migration
2022-06-27,Brake Pad,Brake system,8,3180.71,80.03,25445.68,Walk-in Customer,Cash,Completed,ORD823205,Automated migration
2022-06-28,Fuel Pump,Fuel system,0,3843.09,0.0,0.0,Walk-in Customer,Check,Completed,ORD823206,Automated migration
2022-06-28,Brake Pad,Brake system,6,2852.61,226.28,17115.66,Walk-in Customer,Bank Transfer,Completed,ORD823207,Automated migration
2022-06-28,Shock Absorber,Suspension system,2,4488.34,151.86,8976.68,Retail Client,Check,Completed,ORD823208,Automated migration
2022-06-28,Oil Filter,Engine system,5,105.85,361.39,529.25,Walk-in Customer,Check,Completed,ORD823209,Automated migration
2022-06-28,Air Filter,Engine system,6,349.64,496.86,2097.84,Wholesale Client,Cash,Completed,ORD823210,Automated migration
2022-06-28,Air Filter,Engine system,8,202.05,357.43,1616.4,Retail Client,GCash,Completed,ORD823211,Automated migration
2022-06-28,Brake Pad,Brake system,2,2974.79,452.06,5949.58,Wholesale Client,GCash,Completed,ORD823212,Automated migration
2022-06-28,Radiator,Cooling system,4,6253.28,456.93,25013.12,Walk-in Customer,GCash,Completed,ORD823213,Automated migration
2022-06-28,Brake Pad,Brake system,5,3401.37,123.63,17006.85,Retail Client,Cash,Completed,ORD823214,Automated migration
2022-06-28,Spark Plug,Ignition system,5,180.26,76.98,901.3,Wholesale Client,Bank Transfer,Completed,ORD823215,Automated migration
2022-06-28,Air Filter,Engine system,1,323.64,364.69,323.64,Wholesale Client,Bank Transfer,Completed,ORD823216,Automated migration
2022-06-28,Air Filter,Engine system,3,371.06,290.45,1113.18,Walk-in Customer,Bank Transfer,Completed,ORD823217,Automated migration
2022-06-28,Oil Filter,Engine system,3,288.76,122.8,866.28,Retail Client,Bank Transfer,Completed,ORD823218,Automated migration
2022-06-28,Battery,Electrical system,2,6960.48,66.13,13920.96,Walk-in Customer,Cash,Completed,ORD823219,Automated migration
2022-06-28,Oil Filter,Engine system,8,349.96,115.25,2799.68,Retail Client,Bank Transfer,Completed,ORD823220,Automated migration
2022-06-29,Brake Pad,Brake system,0,2221.96,0.0,0.0,Wholesale Client,Check,Completed,ORD823221,Automated migration
2022-06-29,Oil Filter,Engine system,2,337.84,58.95,675.68,Retail Client,Check,Completed,ORD823222,Automated migration
2022-06-29,Spark Plug,Ignition system,1,366.5,154.5,366.5,Wholesale Client,Bank Transfer,Completed,ORD823223,Automated migration
2022-06-29,Alternator,Electrical system,0,8919.65,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD823224,Automated migration
2022-06-29,Oil Filter,Engine system,3,325.42,170.95,976.26,Retail Client,GCash,Completed,ORD823225,Automated migration
2022-06-29,Battery,Electrical system,7,4380.07,114.54,30660.49,Wholesale Client,Bank Transfer,Completed,ORD823226,Automated migration
2022-06-29,Battery,Electrical system,2,8720.77,427.49,17441.54,Wholesale Client,Check,Completed,ORD823227,Automated migration
2022-06-29,Brake Pad,Brake system,8,2647.98,199.32,21183.84,Wholesale Client,Cash,Completed,ORD823228,Automated migration
2022-06-29,Air Filter,Engine system,6,224.09,404.33,1344.54,Retail Client,Cash,Completed,ORD823229,Automated migration
2022-06-29,Oil Filter,Engine system,2,264.96,439.68,529.92,Wholesale Client,Bank Transfer,Completed,ORD823230,Automated migration
2022-06-29,Radiator,Cooling system,0,4146.31,0.0,0.0,Walk-in Customer,Cash,Completed,ORD823231,Automated migration
2022-06-29,Fuel Pump,Fuel system,3,6370.27,177.31,19110.81,Wholesale Client,Cash,Completed,ORD823232,Automated migration
2022-06-29,Spark Plug,Ignition system,2,195.17,319.92,390.34,Wholesale Client,GCash,Completed,ORD823233,Automated migration
2022-06-30,Shock Absorber,Suspension system,7,6127.96,230.5,42895.72,Retail Client,Bank Transfer,Completed,ORD823234,Automated migration
2022-06-30,Oil Filter,Engine system,2,193.59,370.62,387.18,Retail Client,GCash,Completed,ORD823235,Automated migration
2022-06-30,Clutch Kit,Transmission system,8,7126.4,409.32,57011.2,Walk-in Customer,Bank Transfer,Completed,ORD823236,Automated migration
2022-06-30,Oil Filter,Engine system,2,283.99,484.56,567.98,Wholesale Client,Check,Completed,ORD823237,Automated migration
2022-06-30,Air Filter,Engine system,6,298.54,191.1,1791.24,Walk-in Customer,GCash,Completed,ORD823238,Automated migration
2022-06-30,Spark Plug,Ignition system,2,415.01,493.09,830.02,Wholesale Client,Bank Transfer,Completed,ORD823239,Automated migration
2022-06-30,Fuel Pump,Fuel system,0,3246.68,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD823240,Automated migration
2022-06-30,Radiator,Cooling system,0,8300.52,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD823241,Automated migration
2022-06-30,Clutch Kit,Transmission system,2,13753.94,160.32,27507.88,Wholesale Client,Check,Completed,ORD823242,Automated migration
2022-06-30,Battery,Electrical system,2,4089.95,253.96,8179.9,Wholesale Client,Check,Completed,ORD823243,Automated migration
2022-06-30,Oil Filter,Engine system,2,190.6,461.99,381.2,Walk-in Customer,Bank Transfer,Completed,ORD823244,Automated migration
2022-06-30,Alternator,Electrical system,6,7843.87,79.51,47063.22,Retail Client,Bank Transfer,Completed,ORD823245,Automated migration
2022-06-30,Alternator,Electrical system,8,7916.76,364.67,63334.08,Walk-in Customer,Check,Completed,ORD823246,Automated migration
2022-06-30,Radiator,Cooling system,7,4032.62,205.59,28228.34,Walk-in Customer,Bank Transfer,Completed,ORD823247,Automated migration
2022-06-30,Air Filter,Engine system,1,370.22,84.76,370.22,Retail Client,GCash,Completed,ORD823248,Automated migration
2022-06-30,Alternator,Electrical system,4,9848.66,87.5,39394.64,Retail Client,Cash,Completed,ORD823249,Automated migration
2022-06-30,Battery,Electrical system,2,8157.38,221.69,16314.76,Retail Client,Check,Completed,ORD823250,Automated migration
2022-06-30,Air Filter,Engine system,4,383.71,445.93,1534.84,Retail Client,Bank Transfer,Completed,ORD823251,Automated migration
2022-06-30,Spark Plug,Ignition system,2,180.04,417.98,360.08,Walk-in Customer,Cash,Completed,ORD823252,Automated migration
2022-06-30,Spark Plug,Ignition system,1,172.46,380.13,172.46,Walk-in Customer,GCash,Completed,ORD823253,Automated migration
2022-07-01,Spark Plug,Ignition system,8,428.63,67.23,3429.04,Wholesale Client,Check,Completed,ORD823254,Automated migration
2022-07-01,Alternator,Electrical system,3,8911.61,2.89,26734.83,Retail Client,Check,Completed,ORD823255,Automated migration
2022-07-01,Clutch Kit,Transmission system,2,9152.63,329.54,18305.26,Wholesale Client,Check,Completed,ORD823256,Automated migration
2022-07-01,Battery,Electrical system,1,8617.34,374.18,8617.34,Retail Client,Check,Completed,ORD823257,Automated migration
2022-07-01,Brake Pad,Brake system,6,1847.17,354.36,11083.02,Walk-in Customer,Bank Transfer,Completed,ORD823258,Automated migration
2022-07-01,Air Filter,Engine system,5,245.65,86.73,1228.25,Wholesale Client,Check,Completed,ORD823259,Automated migration
2022-07-01,Shock Absorber,Suspension system,6,4965.66,428.69,29793.96,Walk-in Customer,Cash,Completed,ORD823260,Automated migration
2022-07-01,Spark Plug,Ignition system,6,201.6,321.46,1209.6,Walk-in Customer,Bank Transfer,Completed,ORD823261,Automated migration
2022-07-01,Alternator,Electrical system,6,8498.35,469.35,50990.1,Walk-in Customer,Cash,Completed,ORD823262,Automated migration
2022-07-01,Fuel Pump,Fuel system,4,6549.68,143.85,26198.72,Walk-in Customer,GCash,Completed,ORD823263,Automated migration
2022-07-01,Brake Pad,Brake system,7,2280.7,447.38,15964.9,Walk-in Customer,Bank Transfer,Completed,ORD823264,Automated migration
2022-07-01,Battery,Electrical system,0,6109.95,0.0,0.0,Walk-in Customer,GCash,Completed,ORD823265,Automated migration
2022-07-01,Oil Filter,Engine system,4,145.02,487.34,580.08,Wholesale Client,Check,Completed,ORD823266,Automated migration
2022-07-01,Shock Absorber,Suspension system,5,5862.57,50.04,29312.85,Walk-in Customer,Check,Completed,ORD823267,Automated migration
2022-07-01,Alternator,Electrical system,7,10098.61,282.32,70690.27,Retail Client,Bank Transfer,Completed,ORD823268,Automated migration
2022-07-01,Air Filter,Engine system,2,257.41,109.6,514.82,Wholesale Client,Bank Transfer,Completed,ORD823269,Automated migration
2022-07-01,Alternator,Electrical system,7,7841.09,134.33,54887.63,Wholesale Client,Bank Transfer,Completed,ORD823270,Automated migration
2022-07-02,Battery,Electrical system,4,6243.18,380.43,24972.72,Retail Client,GCash,Completed,ORD823271,Automated migration
2022-07-02,Radiator,Cooling system,8,5218.34,112.7,41746.72,Retail Client,Check,Completed,ORD823272,Automated migration
2022-07-02,Radiator,Cooling system,7,4037.74,257.86,28264.18,Walk-in Customer,Bank Transfer,Completed,ORD823273,Automated migration
2022-07-02,Air Filter,Engine system,0,319.12,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD823274,Automated migration
2022-07-02,Shock Absorber,Suspension system,4,2784.71,195.41,11138.84,Wholesale Client,GCash,Completed,ORD823275,Automated migration
2022-07-02,Oil Filter,Engine system,0,308.81,0.0,0.0,Retail Client,GCash,Completed,ORD823276,Automated migration
2022-07-02,Clutch Kit,Transmission system,1,7356.65,213.67,7356.65,Wholesale Client,Check,Completed,ORD823277,Automated migration
2022-07-02,Alternator,Electrical system,4,8110.64,252.59,32442.56,Walk-in Customer,Bank Transfer,Completed,ORD823278,Automated migration
2022-07-02,Spark Plug,Ignition system,7,173.05,363.87,1211.35,Retail Client,Check,Completed,ORD823279,Automated migration
2022-07-02,Battery,Electrical system,4,8480.49,424.54,33921.96,Retail Client,Check,Completed,ORD823280,Automated migration
2022-07-02,Battery,Electrical system,8,8623.08,450.66,68984.64,Retail Client,Bank Transfer,Completed,ORD823281,Automated migration
2022-07-02,Alternator,Electrical system,8,8863.84,258.76,70910.72,Walk-in Customer,Cash,Completed,ORD823282,Automated migration
2022-07-02,Brake Pad,Brake system,7,2293.37,347.89,16053.59,Walk-in Customer,Cash,Completed,ORD823283,Automated migration
2022-07-02,Clutch Kit,Transmission system,4,8010.69,348.75,32042.76,Walk-in Customer,Check,Completed,ORD823284,Automated migration
2022-07-02,Radiator,Cooling system,3,5180.05,376.45,15540.15,Wholesale Client,Cash,Completed,ORD823285,Automated migration
2022-07-02,Air Filter,Engine system,3,341.18,222.1,1023.54,Wholesale Client,GCash,Completed,ORD823286,Automated migration
2022-07-02,Air Filter,Engine system,6,296.61,220.02,1779.66,Retail Client,Cash,Completed,ORD823287,Automated migration
2022-07-02,Shock Absorber,Suspension system,1,4465.97,67.82,4465.97,Walk-in Customer,GCash,Completed,ORD823288,Automated migration
2022-07-02,Battery,Electrical system,7,8556.12,321.19,59892.84,Retail Client,Cash,Completed,ORD823289,Automated migration
2022-07-02,Clutch Kit,Transmission system,8,8878.17,109.01,71025.36,Wholesale Client,Cash,Completed,ORD823290,Automated migration
2022-07-03,Spark Plug,Ignition system,6,241.96,339.87,1451.76,Retail Client,Check,Completed,ORD823291,Automated migration
2022-07-03,Air Filter,Engine system,5,359.76,318.84,1798.8,Retail Client,Bank Transfer,Completed,ORD823292,Automated migration
2022-07-03,Brake Pad,Brake system,1,2797.28,29.34,2797.28,Walk-in Customer,Check,Completed,ORD823293,Automated migration
2022-07-03,Clutch Kit,Transmission system,6,11145.15,221.39,66870.9,Wholesale Client,Check,Completed,ORD823294,Automated migration
2022-07-03,Brake Pad,Brake system,0,2953.83,0.0,0.0,Wholesale Client,GCash,Completed,ORD823295,Automated migration
