reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2025-07-10,Brake Pads,Braking system,1,1012.11,59.62,1012.11,Wholesale Client,GCash,Completed,ORD901058,Automated migration
2025-07-10,Battery,Electrical system,1,4201.42,346.88,4201.42,Wholesale Client,GCash,Completed,ORD901059,Automated migration
2025-07-11,ECU Module,Electrical system,1,22506.13,814.88,22506.13,Wholesale Client,GCash,Completed,ORD901060,Automated migration
2025-07-11,Wheel Bearing,Drivetrain,2,1940.14,345.28,3880.28,Wholesale Client,GCash,Completed,ORD901061,Automated migration
2025-07-11,Oil Filter,Engine system,1,153.42,11.37,153.42,Wholesale Client,Bank Transfer,Completed,ORD901062,Automated migration
2025-07-11,Shock Absorber,Suspension & traction,3,3657.76,855.17,10973.28,Retail Client,Maya,Completed,ORD901063,Automated migration
2025-07-12,Catalytic Converter,Exhaust system,2,15308.06,1334.97,30616.12,Retail Client,Cash,Completed,ORD901064,Automated migration
2025-07-12,Brake Pads,Braking system,3,965.07,118.92,2895.21,Retail Client,GCash,Completed,ORD901065,Automated migration
2025-07-12,Oil Filter,Engine system,1,191.46,12.25,191.46,Retail Client,GCash,Completed,ORD901066,Automated migration
2025-07-12,Oil Filter,Engine system,1,151.31,12.2,151.31,Wholesale Client,Maya,Completed,ORD901067,Automated migration
2025-07-12,ECU Module,Electrical system,1,28190.81,851.11,28190.81,Retail Client,Maya,Completed,ORD901068,Automated migration
2025-07-12,Oil Filter,Engine system,2,256.43,22.98,512.86,Wholesale Client,Bank Transfer,Completed,ORD901069,Automated migration
2025-07-13,Brake Pads,Braking system,1,1285.06,91.59,1285.06,Retail Client,Maya,Completed,ORD901070,Automated migration
2025-07-13,Oil Filter,Engine system,1,251.02,19.81,251.02,Wholesale Client,Bank Transfer,Completed,ORD901071,Automated migration
2025-07-13,ECU Module,Electrical system,1,26391.54,2228.28,26391.54,Wholesale Client,GCash,Completed,ORD901072,Automated migration
2025-07-13,Shock Absorber,Suspension & traction,3,3945.67,802.67,11837.01,Wholesale Client,GCash,Completed,ORD901073,Automated migration
2025-07-13,Shock Absorber,Suspension & traction,2,3214.39,197.36,6428.78,Wholesale Client,Check,Completed,ORD901074,Automated migration
2025-07-13,Oil Filter,Engine system,1,183.36,8.26,183.36,Wholesale Client,Cash,Completed,ORD901075,Automated migration
2025-07-14,Shock Absorber,Suspension & traction,2,2478.3,277.35,4956.6,Retail Client,Maya,Completed,ORD901076,Automated migration
2025-07-14,Starter Motor,Electrical system,2,7157.6,897.84,14315.2,Retail Client,GCash,Completed,ORD901077,Automated migration
2025-07-14,Air Filter,Engine system,2,292.22,47.69,584.44,Wholesale Client,Check,Completed,ORD901078,Automated migration
2025-07-14,Oil Filter,Engine system,1,176.78,15.51,176.78,Wholesale Client,Check,Completed,ORD901079,Automated migration
2025-07-15,Shock Absorber,Suspension & traction,1,3083.68,106.02,3083.68,Retail Client,Bank Transfer,Completed,ORD901080,Automated migration
2025-07-15,Oil Filter,Engine system,1,248.54,17.53,248.54,Wholesale Client,Cash,Completed,ORD901081,Automated migration
2025-07-16,Catalytic Converter,Exhaust system,3,21798.06,2601.9,65394.18,Retail Client,Cash,Completed,ORD901082,Automated migration
2025-07-16,Alternator,Electrical system,3,8945.26,2064.48,26835.78,Retail Client,Check,Completed,ORD901083,Automated migration
2025-07-16,Battery,Electrical system,2,4449.49,763.19,8898.98,Retail Client,Cash,Completed,ORD901084,Automated migration
2025-07-16,Brake Pads,Braking system,1,1492.96,59.9,1492.96,Wholesale Client,Cash,Completed,ORD901085,Automated migration
2025-07-16,Air Filter,Engine system,1,323.63,23.96,323.63,Wholesale Client,Maya,Completed,ORD901086,Automated migration
2025-07-17,Wheel Bearing,Drivetrain,1,2264.17,198.09,2264.17,Wholesale Client,Maya,Completed,ORD901087,Automated migration
2025-07-17,Brake Pads,Braking system,3,1561.5,322.36,4684.5,Wholesale Client,GCash,Completed,ORD901088,Automated migration
2025-07-17,Oil Filter,Engine system,2,225.4,39.83,450.8,Retail Client,Cash,Completed,ORD901089,Automated migration
2025-07-18,Brake Pads,Braking system,1,1599.71,89.83,1599.71,Retail Client,Check,Completed,ORD901090,Automated migration
2025-07-18,Alternator,Electrical system,2,9160.84,870.16,18321.68,Retail Client,Check,Completed,ORD901091,Automated migration
2025-07-18,Alternator,Electrical system,2,9484.87,1468.04,18969.74,Wholesale Client,Maya,Completed,ORD901092,Automated migration
2025-07-18,Air Filter,Engine system,1,237.17,9.74,237.17,Retail Client,Bank Transfer,Completed,ORD901093,Automated migration
2025-07-18,Oil Filter,Engine system,1,162.86,6.98,162.86,Wholesale Client,Maya,Completed,ORD901094,Automated migration
2025-07-18,ECU Module,Electrical system,1,23895.21,800.81,23895.21,Retail Client,Check,Completed,ORD901095,Automated migration
2025-07-18,Shock Absorber,Suspension & traction,2,2565.37,288.77,5130.74,Retail Client,Cash,Completed,ORD901096,Automated migration
2025-07-19,ECU Module,Electrical system,3,25985.25,5651.91,77955.75,Retail Client,Cash,Completed,ORD901097,Automated migration
2025-07-19,Alternator,Electrical system,1,9302.81,791.95,9302.81,Wholesale Client,Check,Completed,ORD901098,Automated migration
2025-07-19,Wheel Bearing,Drivetrain,1,1755.48,110.95,1755.48,Wholesale Client,GCash,Completed,ORD901099,Automated migration
2025-07-19,Alternator,Electrical system,2,11845.6,818.69,23691.2,Retail Client,Cash,Completed,ORD901100,Automated migration
2025-07-19,Brake Pads,Braking system,2,1012.32,134.11,2024.64,Retail Client,Cash,Completed,ORD901101,Automated migration
2025-07-19,Wheel Bearing,Drivetrain,3,2412.05,324.04,7236.15,Retail Client,Bank Transfer,Completed,ORD901102,Automated migration
2025-07-19,Brake Pads,Braking system,1,1419.98,87.07,1419.98,Retail Client,Maya,Completed,ORD901103,Automated migration
2025-07-20,Alternator,Electrical system,1,11668.01,940.44,11668.01,Wholesale Client,Check,Completed,ORD901104,Automated migration
2025-07-20,Alternator,Electrical system,2,11006.03,828.26,22012.06,Retail Client,Bank Transfer,Completed,ORD901105,Automated migration
2025-07-20,Alternator,Electrical system,2,11750.57,2087.15,23501.14,Wholesale Client,Check,Completed,ORD901106,Automated migration
2025-07-21,Shock Absorber,Suspension & traction,1,2695.69,88.01,2695.69,Wholesale Client,Check,Completed,ORD901107,Automated migration
2025-07-22,Air Filter,Engine system,3,235.05,63.1,705.15,Retail Client,Bank Transfer,Completed,ORD901108,Automated migration
2025-07-22,Catalytic Converter,Exhaust system,1,16083.43,1065.82,16083.43,Retail Client,Maya,Completed,ORD901109,Automated migration
2025-07-22,Air Filter,Engine system,3,269.7,60.65,809.1,Wholesale Client,Cash,Completed,ORD901110,Automated migration
2025-07-22,Oil Filter,Engine system,1,157.4,6.58,157.4,Wholesale Client,Bank Transfer,Completed,ORD901111,Automated migration
2025-07-22,Wheel Bearing,Drivetrain,1,2544.24,134.71,2544.24,Wholesale Client,Maya,Completed,ORD901112,Automated migration
2025-07-22,Alternator,Electrical system,3,8214.02,2091.58,24642.06,Wholesale Client,Maya,Completed,ORD901113,Automated migration
2025-07-23,Alternator,Electrical system,0,8245.53,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD901114,Automated migration
2025-07-23,Wheel Bearing,Drivetrain,1,2326.96,129.87,2326.96,Wholesale Client,Check,Completed,ORD901115,Automated migration
2025-07-23,Air Filter,Engine system,2,249.59,20.31,499.18,Wholesale Client,Bank Transfer,Completed,ORD901116,Automated migration
2025-07-23,Wheel Bearing,Drivetrain,2,1889.51,308.37,3779.02,Wholesale Client,Check,Completed,ORD901117,Automated migration
2025-07-23,Air Filter,Engine system,2,275.29,41.4,550.58,Wholesale Client,Cash,Completed,ORD901118,Automated migration
2025-07-24,Starter Motor,Electrical system,2,8773.41,1141.55,17546.82,Retail Client,Cash,Completed,ORD901119,Automated migration
2025-07-24,Air Filter,Engine system,1,322.46,24.14,322.46,Wholesale Client,Check,Completed,ORD901120,Automated migration
2025-07-24,Wheel Bearing,Drivetrain,2,2400.42,238.01,4800.84,Retail Client,Check,Completed,ORD901121,Automated migration
2025-07-25,Oil Filter,Engine system,3,160.07,36.98,480.21,Retail Client,GCash,Completed,ORD901122,Automated migration
2025-07-25,Oil Filter,Engine system,2,180.3,13.64,360.6,Retail Client,Bank Transfer,Completed,ORD901123,Automated migration
2025-07-25,ECU Module,Electrical system,2,19263.51,3039.19,38527.02,Wholesale Client,Cash,Completed,ORD901124,Automated migration
2025-07-26,Oil Filter,Engine system,1,176.82,5.34,176.82,Wholesale Client,Cash,Completed,ORD901125,Automated migration
2025-07-26,Brake Pads,Braking system,1,1446.36,89.79,1446.36,Wholesale Client,Check,Completed,ORD901126,Automated migration
2025-07-26,Battery,Electrical system,1,4693.7,332.98,4693.7,Retail Client,Bank Transfer,Completed,ORD901127,Automated migration
2025-07-26,Starter Motor,Electrical system,3,6201.97,1479.42,18605.91,Wholesale Client,Check,Completed,ORD901128,Automated migration
2025-07-26,ECU Module,Electrical system,1,28156.07,1625.47,28156.07,Retail Client,Bank Transfer,Completed,ORD901129,Automated migration
2025-07-27,Oil Filter,Engine system,2,257.3,39.51,514.6,Retail Client,Check,Completed,ORD901130,Automated migration
2025-07-27,Brake Pads,Braking system,3,1024.62,181.37,3073.86,Retail Client,Cash,Completed,ORD901131,Automated migration
2025-07-27,Brake Pads,Braking system,1,1300.59,96.85,1300.59,Retail Client,Maya,Completed,ORD901132,Automated migration
2025-07-27,Shock Absorber,Suspension & traction,1,3062.62,102.56,3062.62,Retail Client,GCash,Completed,ORD901133,Automated migration
2025-07-27,Shock Absorber,Suspension & traction,3,2510.76,398.85,7532.28,Wholesale Client,Cash,Completed,ORD901134,Automated migration
2025-07-27,Alternator,Electrical system,1,11819.3,890.53,11819.3,Wholesale Client,Check,Completed,ORD901135,Automated migration
2025-07-28,Brake Pads,Braking system,1,1149.01,39.04,1149.01,Wholesale Client,Bank Transfer,Completed,ORD901136,Automated migration
2025-07-28,Oil Filter,Engine system,1,237.68,11.51,237.68,Retail Client,Check,Completed,ORD901137,Automated migration
2025-07-28,Oil Filter,Engine system,1,168.68,12.67,168.68,Retail Client,Maya,Completed,ORD901138,Automated migration
2025-07-28,Wheel Bearing,Drivetrain,3,2656.97,528.75,7970.91,Retail Client,Check,Completed,ORD901139,Automated migration
2025-07-28,Shock Absorber,Suspension & traction,3,2818.9,396.52,8456.7,Wholesale Client,Bank Transfer,Completed,ORD901140,Automated migration
2025-07-28,Oil Filter,Engine system,2,169.22,27.5,338.44,Retail Client,Maya,Completed,ORD901141,Automated migration
2025-07-28,Starter Motor,Electrical system,2,11795.11,1368.78,23590.22,Retail Client,Maya,Completed,ORD901142,Automated migration
2025-07-29,Shock Absorber,Suspension & traction,1,2453.83,184.68,2453.83,Retail Client,Bank Transfer,Completed,ORD901143,Automated migration
2025-07-29,Wheel Bearing,Drivetrain,3,2758.41,286.94,8275.23,Retail Client,Cash,Completed,ORD901144,Automated migration
2025-07-29,Oil Filter,Engine system,3,259.92,57.17,779.76,Wholesale Client,Maya,Completed,ORD901145,Automated migration
2025-07-29,Air Filter,Engine system,2,350.93,61.86,701.86,Retail Client,Bank Transfer,Completed,ORD901146,Automated migration
2025-07-29,Catalytic Converter,Exhaust system,0,16609.92,0.0,0.0,Retail Client,Cash,Completed,ORD901147,Automated migration
2025-07-29,Wheel Bearing,Drivetrain,1,2495.46,106.43,2495.46,Wholesale Client,Maya,Completed,ORD901148,Automated migration
2025-07-29,ECU Module,Electrical system,3,15680.94,2506.94,47042.82,Wholesale Client,Cash,Completed,ORD901149,Automated migration
2025-07-29,Wheel Bearing,Drivetrain,1,2376.87,179.82,2376.87,Wholesale Client,GCash,Completed,ORD901150,Automated migration
2025-07-29,ECU Module,Electrical system,3,20739.25,4181.05,62217.75,Retail Client,Cash,Completed,ORD901151,Automated migration
2025-07-30,Air Filter,Engine system,1,340.41,29.53,340.41,Retail Client,Cash,Completed,ORD901152,Automated migration
2025-07-30,Brake Pads,Braking system,1,1480.34,132.93,1480.34,Retail Client,GCash,Completed,ORD901153,Automated migration
2025-07-30,Brake Pads,Braking system,3,1417.84,269.65,4253.52,Retail Client,Maya,Completed,ORD901154,Automated migration
2025-07-30,Oil Filter,Engine system,4,241.86,79.54,967.44,Retail Client,Bank Transfer,Completed,ORD901155,Automated migration
2025-07-31,Air Filter,Engine system,2,305.64,35.99,611.28,Retail Client,GCash,Completed,ORD901156,Automated migration
2025-07-31,Air Filter,Engine system,2,238.03,23.73,476.06,Wholesale Client,GCash,Completed,ORD901157,Automated migration
2025-07-31,Catalytic Converter,Exhaust system,2,13134.2,1070.54,26268.4,Wholesale Client,GCash,Completed,ORD901158,Automated migration
2025-07-31,Shock Absorber,Suspension & traction,2,2679.11,479.14,5358.22,Retail Client,Bank Transfer,Completed,ORD901159,Automated migration
2025-07-31,Shock Absorber,Suspension & traction,1,2808.0,187.21,2808.0,Wholesale Client,Cash,Completed,ORD901160,Automated migration
2025-07-31,Shock Absorber,Suspension & traction,1,3081.41,271.95,3081.41,Retail Client,Check,Completed,ORD901161,Automated migration
2025-07-31,ECU Module,Electrical system,1,26223.27,1229.53,26223.27,Retail Client,Check,Completed,ORD901162,Automated migration
2025-07-31,Shock Absorber,Suspension & traction,1,2653.52,128.81,2653.52,Retail Client,Cash,Completed,ORD901163,Automated migration
2025-08-01,Oil Filter,Engine system,1,221.57,15.31,221.57,Retail Client,GCash,Completed,ORD901164,Automated migration
2025-08-01,Oil Filter,Engine system,1,164.87,9.63,164.87,Wholesale Client,GCash,Completed,ORD901165,Automated migration
2025-08-01,Brake Pads,Braking system,2,1395.18,126.46,2790.36,Wholesale Client,Cash,Completed,ORD901166,Automated migration
2025-08-01,ECU Module,Electrical system,2,24019.38,2719.27,48038.76,Retail Client,Check,Completed,ORD901167,Automated migration
2025-08-01,Alternator,Electrical system,1,11815.81,406.92,11815.81,Retail Client,Check,Completed,ORD901168,Automated migration
2025-08-01,Air Filter,Engine system,1,252.11,14.31,252.11,Retail Client,Maya,Completed,ORD901169,Automated migration
2025-08-01,ECU Module,Electrical system,2,15974.93,2813.35,31949.86,Wholesale Client,GCash,Completed,ORD901170,Automated migration
2025-08-01,Air Filter,Engine system,1,328.34,12.33,328.34,Wholesale Client,GCash,Completed,ORD901171,Automated migration
2025-08-02,Brake Pads,Braking system,1,1233.59,100.79,1233.59,Wholesale Client,Cash,Completed,ORD901172,Automated migration
2025-08-02,ECU Module,Electrical system,3,23203.29,2287.0,69609.87,Wholesale Client,Maya,Completed,ORD901173,Automated migration
2025-08-02,Oil Filter,Engine system,1,240.32,20.42,240.32,Wholesale Client,Bank Transfer,Completed,ORD901174,Automated migration
2025-08-02,Starter Motor,Electrical system,1,9111.84,320.07,9111.84,Wholesale Client,Cash,Completed,ORD901175,Automated migration
2025-08-02,Battery,Electrical system,2,7110.08,1173.11,14220.16,Wholesale Client,Bank Transfer,Completed,ORD901176,Automated migration
2025-08-02,Oil Filter,Engine system,3,144.77,20.89,434.31,Retail Client,Check,Completed,ORD901177,Automated migration
2025-08-02,Oil Filter,Engine system,2,184.82,17.66,369.64,Wholesale Client,Check,Completed,ORD901178,Automated migration
2025-08-03,Brake Pads,Braking system,1,1513.26,105.75,1513.26,Retail Client,GCash,Completed,ORD901179,Automated migration
2025-08-03,Oil Filter,Engine system,1,222.22,9.23,222.22,Wholesale Client,GCash,Completed,ORD901180,Automated migration
2025-08-03,Battery,Electrical system,3,7681.71,2025.08,23045.13,Wholesale Client,Check,Completed,ORD901181,Automated migration
2025-08-03,Shock Absorber,Suspension & traction,2,3256.36,504.47,6512.72,Retail Client,GCash,Completed,ORD901182,Automated migration
2025-08-04,ECU Module,Electrical system,1,28123.87,2295.21,28123.87,Wholesale Client,Check,Completed,ORD901183,Automated migration
2025-08-04,Air Filter,Engine system,2,355.24,27.92,710.48,Retail Client,Maya,Completed,ORD901184,Automated migration
2025-08-04,Catalytic Converter,Exhaust system,1,21861.88,1289.82,21861.88,Retail Client,Maya,Completed,ORD901185,Automated migration
2025-08-04,Shock Absorber,Suspension & traction,1,2559.85,98.94,2559.85,Retail Client,Bank Transfer,Completed,ORD901186,Automated migration
2025-08-05,Brake Pads,Braking system,2,989.18,116.31,1978.36,Wholesale Client,Check,Completed,ORD901187,Automated migration
2025-08-05,Wheel Bearing,Drivetrain,1,2356.66,153.59,2356.66,Retail Client,Bank Transfer,Completed,ORD901188,Automated migration
2025-08-05,Shock Absorber,Suspension & traction,1,4107.97,329.28,4107.97,Wholesale Client,GCash,Completed,ORD901189,Automated migration
2025-08-06,Brake Pads,Braking system,2,1355.25,226.64,2710.5,Wholesale Client,Cash,Completed,ORD901190,Automated migration
2025-08-06,Air Filter,Engine system,1,282.93,16.69,282.93,Retail Client,Check,Completed,ORD901191,Automated migration
2025-08-06,Brake Pads,Braking system,3,1221.97,226.97,3665.91,Wholesale Client,Bank Transfer,Completed,ORD901192,Automated migration
2025-08-07,Oil Filter,Engine system,3,223.87,44.75,671.61,Wholesale Client,GCash,Completed,ORD901193,Automated migration
2025-08-07,Brake Pads,Braking system,1,1409.13,112.65,1409.13,Wholesale Client,Cash,Completed,ORD901194,Automated migration
2025-08-07,Air Filter,Engine system,2,329.95,35.04,659.9,Retail Client,GCash,Completed,ORD901195,Automated migration
2025-08-07,Shock Absorber,Suspension & traction,1,3999.29,252.21,3999.29,Retail Client,Maya,Completed,ORD901196,Automated migration
2025-08-07,Shock Absorber,Suspension & traction,1,3862.42,345.71,3862.42,Wholesale Client,GCash,Completed,ORD901197,Automated migration
2025-08-08,Shock Absorber,Suspension & traction,2,3846.05,318.57,7692.1,Wholesale Client,GCash,Completed,ORD901198,Automated migration
2025-08-08,Catalytic Converter,Exhaust system,1,16773.92,904.15,16773.92,Wholesale Client,Cash,Completed,ORD901199,Automated migration
2025-08-08,Alternator,Electrical system,1,10480.42,824.66,10480.42,Retail Client,Maya,Completed,ORD901200,Automated migration
2025-08-08,Air Filter,Engine system,1,320.11,13.82,320.11,Retail Client,Check,Completed,ORD901201,Automated migration
2025-08-09,Oil Filter,Engine system,2,237.96,36.94,475.92,Retail Client,GCash,Completed,ORD901202,Automated migration
2025-08-09,Oil Filter,Engine system,1,231.2,12.72,231.2,Wholesale Client,Check,Completed,ORD901203,Automated migration
2025-08-09,Brake Pads,Braking system,1,1055.27,64.96,1055.27,Wholesale Client,Check,Completed,ORD901204,Automated migration
2025-08-09,Shock Absorber,Suspension & traction,2,2584.59,372.21,5169.18,Retail Client,Maya,Completed,ORD901205,Automated migration
2025-08-09,Brake Pads,Braking system,2,1245.82,221.54,2491.64,Wholesale Client,Bank Transfer,Completed,ORD901206,Automated migration
2025-08-10,Brake Pads,Braking system,1,1567.03,63.46,1567.03,Retail Client,Bank Transfer,Completed,ORD901207,Automated migration
2025-08-10,Battery,Electrical system,2,6779.32,850.06,13558.64,Wholesale Client,GCash,Completed,ORD901208,Automated migration
2025-08-10,Oil Filter,Engine system,1,167.98,6.77,167.98,Retail Client,GCash,Completed,ORD901209,Automated migration
2025-08-10,Oil Filter,Engine system,1,244.19,10.36,244.19,Wholesale Client,Bank Transfer,Completed,ORD901210,Automated migration
2025-08-10,Brake Pads,Braking system,2,1109.39,80.8,2218.78,Retail Client,Check,Completed,ORD901211,Automated migration
2025-08-11,Air Filter,Engine system,1,276.04,21.26,276.04,Wholesale Client,GCash,Completed,ORD901212,Automated migration
2025-08-11,Shock Absorber,Suspension & traction,1,3101.81,237.67,3101.81,Retail Client,Check,Completed,ORD901213,Automated migration
2025-08-11,Brake Pads,Braking system,1,1076.66,77.62,1076.66,Wholesale Client,Maya,Completed,ORD901214,Automated migration
2025-08-11,Oil Filter,Engine system,3,239.25,64.14,717.75,Retail Client,Maya,Completed,ORD901215,Automated migration
2025-08-11,Shock Absorber,Suspension & traction,3,3354.97,768.84,10064.91,Wholesale Client,Bank Transfer,Completed,ORD901216,Automated migration
2025-08-11,Air Filter,Engine system,2,296.6,50.27,593.2,Wholesale Client,GCash,Completed,ORD901217,Automated migration
2025-08-12,Starter Motor,Electrical system,2,8766.99,1396.66,17533.98,Wholesale Client,GCash,Completed,ORD901218,Automated migration
2025-08-12,Shock Absorber,Suspension & traction,1,2889.62,101.09,2889.62,Retail Client,Bank Transfer,Completed,ORD901219,Automated migration
2025-08-12,Shock Absorber,Suspension & traction,3,3711.63,705.12,11134.89,Retail Client,Check,Completed,ORD901220,Automated migration
2025-08-12,Battery,Electrical system,2,7516.46,751.34,15032.92,Wholesale Client,Check,Completed,ORD901221,Automated migration
2025-08-13,Shock Absorber,Suspension & traction,2,2626.08,310.92,5252.16,Wholesale Client,Cash,Completed,ORD901222,Automated migration
2025-08-13,Oil Filter,Engine system,2,210.05,15.82,420.1,Retail Client,GCash,Completed,ORD901223,Automated migration
2025-08-13,Wheel Bearing,Drivetrain,1,2710.07,112.26,2710.07,Retail Client,Maya,Completed,ORD901224,Automated migration
2025-08-13,Air Filter,Engine system,1,250.98,16.6,250.98,Retail Client,Cash,Completed,ORD901225,Automated migration
2025-08-14,Oil Filter,Engine system,2,253.39,28.84,506.78,Retail Client,Bank Transfer,Completed,ORD901226,Automated migration
2025-08-14,Oil Filter,Engine system,1,188.41,13.42,188.41,Wholesale Client,Cash,Completed,ORD901227,Automated migration
2025-08-14,Shock Absorber,Suspension & traction,2,2918.43,516.73,5836.86,Retail Client,GCash,Completed,ORD901228,Automated migration
2025-08-14,Oil Filter,Engine system,2,189.62,31.05,379.24,Wholesale Client,GCash,Completed,ORD901229,Automated migration
2025-08-14,Battery,Electrical system,4,4615.31,1412.91,18461.24,Wholesale Client,Maya,Completed,ORD901230,Automated migration
2025-08-15,ECU Module,Electrical system,3,20826.74,3373.23,62480.22,Retail Client,Bank Transfer,Completed,ORD901231,Automated migration
2025-08-15,Air Filter,Engine system,2,241.62,31.17,483.24,Wholesale Client,Maya,Completed,ORD901232,Automated migration
2025-08-15,Brake Pads,Braking system,2,1316.63,216.09,2633.26,Wholesale Client,Maya,Completed,ORD901233,Automated migration
2025-08-16,Oil Filter,Engine system,3,174.84,21.59,524.52,Retail Client,GCash,Completed,ORD901234,Automated migration
2025-08-16,Air Filter,Engine system,2,234.86,38.64,469.72,Wholesale Client,Cash,Completed,ORD901235,Automated migration
2025-08-16,Wheel Bearing,Drivetrain,2,2518.23,163.98,5036.46,Wholesale Client,GCash,Completed,ORD901236,Automated migration
2025-08-16,Air Filter,Engine system,1,269.7,14.42,269.7,Wholesale Client,Maya,Completed,ORD901237,Automated migration
2025-08-17,ECU Module,Electrical system,2,25045.52,3124.45,50091.04,Wholesale Client,Cash,Completed,ORD901238,Automated migration
2025-08-17,Brake Pads,Braking system,4,1428.58,298.31,5714.32,Retail Client,Maya,Completed,ORD901239,Automated migration
2025-08-17,Wheel Bearing,Drivetrain,1,1623.03,49.52,1623.03,Wholesale Client,Cash,Completed,ORD901240,Automated migration
2025-08-17,Starter Motor,Electrical system,2,8558.43,1487.48,17116.86,Retail Client,Bank Transfer,Completed,ORD901241,Automated migration
2025-08-17,Oil Filter,Engine system,2,174.53,21.36,349.06,Wholesale Client,Check,Completed,ORD901242,Automated migration
2025-08-17,ECU Module,Electrical system,1,15653.18,677.7,15653.18,Retail Client,GCash,Completed,ORD901243,Automated migration
2025-08-17,Brake Pads,Braking system,1,1037.69,46.23,1037.69,Wholesale Client,GCash,Completed,ORD901244,Automated migration
2025-08-17,Air Filter,Engine system,2,306.75,53.27,613.5,Wholesale Client,Check,Completed,ORD901245,Automated migration
2025-08-17,Brake Pads,Braking system,2,1438.89,233.15,2877.78,Wholesale Client,GCash,Completed,ORD901246,Automated migration
2025-08-18,Air Filter,Engine system,1,273.22,24.43,273.22,Wholesale Client,Bank Transfer,Completed,ORD901247,Automated migration
2025-08-18,Oil Filter,Engine system,1,140.19,5.13,140.19,Retail Client,Cash,Completed,ORD901248,Automated migration
2025-08-18,Brake Pads,Braking system,2,1109.91,142.29,2219.82,Retail Client,Cash,Completed,ORD901249,Automated migration
2025-08-18,ECU Module,Electrical system,1,26697.43,2161.84,26697.43,Retail Client,Maya,Completed,ORD901250,Automated migration
2025-08-18,Air Filter,Engine system,3,307.26,46.99,921.78,Wholesale Client,Check,Completed,ORD901251,Automated migration
2025-08-19,Air Filter,Engine system,2,227.65,37.79,455.3,Retail Client,Bank Transfer,Completed,ORD901252,Automated migration
2025-08-19,Catalytic Converter,Exhaust system,1,23289.83,1829.07,23289.83,Wholesale Client,GCash,Completed,ORD901253,Automated migration
2025-08-19,Shock Absorber,Suspension & traction,1,3469.35,215.12,3469.35,Retail Client,GCash,Completed,ORD901254,Automated migration
2025-08-19,Oil Filter,Engine system,1,224.85,19.25,224.85,Wholesale Client,GCash,Completed,ORD901255,Automated migration
2025-08-19,Brake Pads,Braking system,1,1188.67,97.96,1188.67,Retail Client,Cash,Completed,ORD901256,Automated migration
2025-08-19,Wheel Bearing,Drivetrain,1,2743.76,226.81,2743.76,Wholesale Client,GCash,Completed,ORD901257,Automated migration
2025-08-19,ECU Module,Electrical system,2,22091.86,1848.55,44183.72,Retail Client,Bank Transfer,Completed,ORD901258,Automated migration
2025-08-19,Oil Filter,Engine system,3,197.07,28.98,591.21,Retail Client,Bank Transfer,Completed,ORD901259,Automated migration
2025-08-19,Starter Motor,Electrical system,1,10203.57,816.85,10203.57,Retail Client,GCash,Completed,ORD901260,Automated migration
2025-08-19,Oil Filter,Engine system,2,259.96,38.18,519.92,Wholesale Client,GCash,Completed,ORD901261,Automated migration
2025-08-20,Oil Filter,Engine system,1,195.38,11.0,195.38,Wholesale Client,Check,Completed,ORD901262,Automated migration
2025-08-20,Air Filter,Engine system,2,349.45,29.51,698.9,Retail Client,Check,Completed,ORD901263,Automated migration
2025-08-20,Battery,Electrical system,1,6216.28,209.27,6216.28,Wholesale Client,GCash,Completed,ORD901264,Automated migration
2025-08-20,Oil Filter,Engine system,2,238.81,18.16,477.62,Wholesale Client,Check,Completed,ORD901265,Automated migration
2025-08-20,Air Filter,Engine system,1,284.67,18.69,284.67,Retail Client,Cash,Completed,ORD901266,Automated migration
2025-08-20,Catalytic Converter,Exhaust system,1,18475.89,1295.68,18475.89,Wholesale Client,Maya,Completed,ORD901267,Automated migration
2025-08-20,Oil Filter,Engine system,3,150.38,19.6,451.14,Wholesale Client,Bank Transfer,Completed,ORD901268,Automated migration
2025-08-21,Air Filter,Engine system,2,231.52,18.25,463.04,Wholesale Client,GCash,Completed,ORD901269,Automated migration
2025-08-21,Shock Absorber,Suspension & traction,2,2539.32,209.02,5078.64,Retail Client,Cash,Completed,ORD901270,Automated migration
2025-08-21,Brake Pads,Braking system,1,1093.79,62.12,1093.79,Wholesale Client,GCash,Completed,ORD901271,Automated migration
2025-08-22,Starter Motor,Electrical system,1,8838.8,605.35,8838.8,Wholesale Client,GCash,Completed,ORD901272,Automated migration
2025-08-22,Starter Motor,Electrical system,2,10304.94,1258.67,20609.88,Wholesale Client,Bank Transfer,Completed,ORD901273,Automated migration
2025-08-22,Catalytic Converter,Exhaust system,1,12488.93,981.38,12488.93,Retail Client,Cash,Completed,ORD901274,Automated migration
2025-08-22,Brake Pads,Braking system,2,1005.04,99.18,2010.08,Retail Client,Check,Completed,ORD901275,Automated migration
2025-08-23,Shock Absorber,Suspension & traction,2,3852.65,669.89,7705.3,Wholesale Client,Cash,Completed,ORD901276,Automated migration
2025-08-23,Brake Pads,Braking system,1,1003.81,66.94,1003.81,Wholesale Client,Maya,Completed,ORD901277,Automated migration
2025-08-23,Wheel Bearing,Drivetrain,1,2097.65,98.3,2097.65,Wholesale Client,Maya,Completed,ORD901278,Automated migration
